location,year,catch,direct_consumption,fishmeal_and_fish_oil,other_usage
Denmark,1963,956228.703126884,660150.7724316401,295871.760203192,206.17049205200004
Denmark,1964,1025790.2078779328,685624.1866078299,339941.809500193,224.21176991
Denmark,1965,1006658.374912672,688050.30500453,318392.3701030251,215.699805117
Denmark,1966,1011810.64274308,696952.0519291961,314651.40259540686,207.188218477
Denmark,1967,1212503.953855492,756737.6262733899,455545.5409535161,220.786628586
Denmark,1968,1641214.5374527716,847318.9805049348,793639.250434232,256.306513605
Denmark,1969,1497413.849186951,830387.478242078,666749.04691418,277.324030693
Denmark,1970,1460858.4514877324,919003.89556371,541588.0748790151,266.48104500700003
Denmark,1971,1565125.520734763,1041397.894722366,523459.28666943,268.33934296699994
Denmark,1972,1588197.6958135162,971444.50025863,616492.940754714,260.25480017200005
Denmark,1973,1605261.6649371362,1003335.72432529,601620.1363392562,305.80427259
Denmark,1974,1990416.8204683124,1253209.5894554344,736870.3535507449,336.87746213300005
Denmark,1975,1887022.1680228936,1366745.5011587294,519829.83085051406,446.83601365
Denmark,1976,2064069.4736899848,1550784.024048688,512801.7243650059,483.72527629100006
Denmark,1977,1911958.981940648,1540084.0809022551,371523.216034161,351.68500423200004
Denmark,1978,1847689.0560547465,1564625.7578773517,282711.85859144403,351.439585951
Denmark,1979,1839651.4300941844,1488189.9031452285,351062.856772949,398.670176007
Denmark,1980,2126838.236721925,1633654.9233314735,492738.4179285299,444.895461921
Denmark,1981,1966696.834793795,1662835.597321618,303399.83125812095,461.4062140559999
Denmark,1982,2064558.51236114,1643115.931529096,421006.3966809209,436.1841511230001
Denmark,1983,2012561.0038281167,1588096.9434044976,424083.99194539,380.068478229
Denmark,1984,1975929.3075552927,1564241.2357271602,411336.4530993241,351.61872880899995
Denmark,1985,1903845.9594611223,1514115.3137774698,389419.5961486712,311.04953498130004
Denmark,1986,1982335.603458368,1651363.606171531,330684.56044804695,287.43683879
Denmark,1987,1823368.9927465995,1467987.799532882,355068.8915435409,312.3016701767001
Denmark,1988,2085735.6459471416,1643395.0386549844,442046.45861450775,294.1486776497
Denmark,1989,2011911.9881356435,1617962.4912176772,393686.7909348661,262.7059831
Denmark,1990,1574634.1659695476,1299038.8023368276,275346.05804623204,249.305586488
Denmark,1991,1858199.92563972,1568212.8061770808,289719.4116905324,267.70777210639994
Denmark,1992,2057584.6989034256,1549033.045304555,507819.04171200143,732.6118868694001
Denmark,1993,1658542.7892340252,1145154.2086642068,513161.8733989862,226.70717083219992
Denmark,1994,1978403.357524493,1557207.6665800507,420868.44426494406,327.24667949800005
Denmark,1995,2154494.5198446177,1566487.9786969994,587674.8507098121,331.69043780629994
Denmark,1996,1825430.024410905,1371943.63072736,453166.9296307361,319.46405280900007
Denmark,1997,1952457.0000705416,1573337.281123799,378788.7460729229,330.97287381999985
Denmark,1998,1683620.988374974,1375849.2868623657,307446.8333866436,324.86812596460004
Denmark,1999,1519769.1196506168,1211169.4673996323,308292.66133782465,306.9909131596
Denmark,2000,1635990.6546437785,1250970.536379194,384715.9355973792,304.18266720500003
Denmark,2001,1614110.7043937969,1319125.859590083,294692.38966891525,292.45513479900006
Denmark,2002,1549540.2026084696,1284429.8273879138,264836.787712715,273.58750784100005
Denmark,2003,1124983.2220284212,886554.3791900893,238165.76699921905,263.075839113
Denmark,2004,1177121.9019157223,912157.6171888448,264694.67901264626,269.60571423130006
Denmark,2005,1003012.2742194858,766357.3260272879,236381.19128718297,273.75690501500003
Denmark,2006,937337.906671252,696027.9363993361,241117.46812269383,192.5021492219
Denmark,2007,697539.668232923,521550.0142104671,175743.260940175,246.393082281
Denmark,2008,732437.7908671752,568813.6103252452,163352.96629291098,271.214249019
Denmark,2009,816735.7555676225,685330.1318955772,131076.59912129169,329.0245507537
Denmark,2010,868900.0675070111,674965.8573518901,193612.546474613,321.663680508
Denmark,2011,753535.7597276551,733196.5741960331,20004.173308149,335.01222347299995
Denmark,2012,546536.7003903798,380009.2578785789,166345.08405463296,182.35845716800003
Denmark,2013,711052.0668277051,543246.4604567541,167574.19811825504,231.408252696
Denmark,2014,788132.1153766732,525540.3811052231,262376.582411744,215.15185970600004
Denmark,2015,896002.082263787,526266.859575277,369513.517468878,221.705219632
Denmark,2016,656387.1251788379,655750.2065198508,318.45932949360014,318.45932949360014
Denmark,2017,957140.7660079728,956588.2856631068,276.24017243300005,276.24017243300005
Denmark,2018,710004.8546221828,709498.2951177998,253.2797521915,253.2797521915
Ecuador,1950,58709.124124416,58653.83899503,27.642564693000004,27.642564693000004
Ecuador,1951,60395.92543754801,60339.19518458001,28.365126484000005,28.365126484000005
Ecuador,1952,61688.97654825999,61630.99830487999,28.989121690000005,28.989121690000005
Ecuador,1953,63406.746416618014,63347.32308568001,29.711665469000003,29.711665469000003
Ecuador,1954,66451.66961047398,66390.20986552,30.729872477,30.729872477
Ecuador,1955,69195.43571993601,69132.14280932001,31.646455308,31.646455308
Ecuador,1956,73420.441484356,73354.72411043,32.858686963,32.858686963
Ecuador,1957,72856.988448746,72790.42354815,33.282450298,33.282450298
Ecuador,1958,76505.12118439801,76436.13188266,34.494650869,34.494650869
Ecuador,1959,85345.02473118198,85273.78843577999,35.618147701,35.618147701
Ecuador,1960,85916.40298309301,85843.906873449,36.24805482199999,36.24805482199999
Ecuador,1961,100272.6010536922,100195.178861744,38.7110959741,38.7110959741
Ecuador,1962,102768.878483158,102689.879607104,39.499438027,39.499438027
Ecuador,1963,116490.09839117702,116399.865197901,45.116596638,45.116596638
Ecuador,1964,120306.988613111,113533.311634869,6599.449698476,174.22727976599992
Ecuador,1965,131019.836803902,123454.02566221,7374.830187374,190.980954318
Ecuador,1966,155432.369832309,146873.79421160798,8348.432489033,210.143131668
Ecuador,1967,140188.49453580397,131188.63247236298,8780.473041147001,219.38902229400003
Ecuador,1968,168667.65602212102,146657.525046254,21530.435023728,479.695952139
Ecuador,1969,186218.69554786896,161539.90974922097,24143.42702145401,535.3587771940001
Ecuador,1970,196327.73751742105,160449.01064354903,35122.603411792006,756.1234620799999
Ecuador,1971,215204.53380482493,172344.39150214498,41964.795710436985,895.3465922429999
Ecuador,1972,242281.07340811603,185892.184425259,55220.95341962302,1167.9355632339996
Ecuador,1973,342923.124857244,246137.9652395961,94808.68222906896,1976.4773885790007
Ecuador,1974,386326.35199593706,274419.2183029461,109628.012681682,2279.121011309
Ecuador,1975,457301.6113981751,323057.89602893003,131515.977644956,2727.737724289
Ecuador,1976,685504.2605692709,445757.26681140106,234913.23700068792,4833.756757182
Ecuador,1977,1000620.062440923,625082.527500279,367993.5655895629,7543.969351081
Ecuador,1978,1402569.123968282,844479.5863852231,546908.2956664189,11181.24191664
Ecuador,1979,1388748.2909934262,852227.168647054,525758.4135259362,10762.708820435995
Ecuador,1980,1480538.2683960835,901439.7669019692,567488.3821116871,11610.119382427005
Ecuador,1981,1201143.801547331,809279.387751029,383917.90113730106,7946.512659000999
Ecuador,1982,1328379.4122363825,759097.6861661022,557924.96227429,11356.763795990006
Ecuador,1983,699508.133611136,463358.3481589799,231381.622692108,4768.162760048
Ecuador,1984,1496685.261569833,848886.285536862,634886.2306048208,12912.74542815
Ecuador,1985,2152015.3102021315,1168165.065735745,964291.9189162096,19558.32555017701
Ecuador,1986,1405078.2900216274,929812.9342274592,465649.3915844391,9615.964209729
Ecuador,1987,975139.25092875,728889.1922654101,241164.60094803505,5085.457715305001
Ecuador,1988,1117876.455927883,752408.1773471328,358068.325832515,7399.952748235002
Ecuador,1989,849518.4363999788,613665.0182979828,231026.123014388,4827.295087608001
Ecuador,1990,390378.553037387,323770.826834473,65190.31829364203,1417.407909272
Ecuador,1991,458182.948988649,374781.76199059095,81636.991681179,1764.195316879
Ecuador,1992,428753.3569423789,356871.50074436096,70357.488214504,1524.3679835140003
Ecuador,1993,602794.395845087,523285.134443255,77758.62782480597,1750.633577026
Ecuador,1994,535368.4370600272,479894.7113819791,54207.99650960401,1265.729168444
Ecuador,1995,682126.411364774,517638.8126540259,161108.386151428,3379.2125593199994
Ecuador,1996,893727.359298967,630937.5317015541,257464.005124344,5325.822473069001
Ecuador,1997,735361.2646078588,548887.2713273378,182685.973727892,3788.019552629
Ecuador,1998,494657.5479229011,435548.4130309041,57841.356820532,1267.778071465
Ecuador,1999,613152.0106326857,570283.3825722588,41898.302437775004,970.3256226520002
Ecuador,2000,801835.6264719303,722279.844243472,77797.50128391961,1758.2809445386004
Ecuador,2001,790527.28892047,620305.0285541391,166747.330685813,3474.9296805179983
Ecuador,2002,492525.0861539361,436955.17207358,54381.56274100401,1188.3513393520009
Ecuador,2003,564947.5125000529,520302.48893685,43667.99920298799,977.0243602150002
Ecuador,2004,495149.1969614929,459228.8296859381,35114.86719508639,805.5000804684
Ecuador,2005,559859.6443343731,475914.492323065,82201.01217077699,1744.1398405309997
Ecuador,2006,611065.5420211501,540477.858252404,69105.42330671402,1482.260462032
Ecuador,2007,579092.5376237942,513981.2407163862,63732.11237007899,1379.1845373290002
Ecuador,2008,745801.3925046313,676923.5927734693,67405.35610704096,1472.443624121
Ecuador,2009,677803.2228294977,607260.1496009037,69050.96845093701,1492.1047776570003
Ecuador,2010,534344.0917565719,472101.3913335559,60929.02230812299,1313.6781148929997
Ecuador,2011,704126.8160696389,621780.972506429,80618.82805930501,1727.015503905
Ecuador,2012,676721.6303401,625253.4681755953,50345.43902716239,1122.7231373424004
Ecuador,2013,672450.81386502,605691.084027152,65346.09100996402,1413.6388279040004
Ecuador,2014,892194.6960306261,821115.2997732201,69495.421717463,1583.9745399430003
Ecuador,2015,769956.4421628529,683390.4327243029,84753.68548116,1812.3239573900005
Ecuador,2016,787096.2596726561,786689.7120399041,203.273816376,203.273816376
Ecuador,2017,628536.7676276978,628258.8749511639,138.946338267,138.946338267
Ecuador,2018,558809.0455142669,558602.6191681249,103.213173071,103.213173071
El Salvador,1950,2458.6411347410003,2456.494242869,1.0734459360000002,1.0734459360000002
El Salvador,1951,2716.9011486930003,2714.534637797,1.183255448,1.183255448
El Salvador,1952,3021.4731437630007,3018.8284475190003,1.322348122,1.322348122
El Salvador,1953,3264.534147086,3261.670215234,1.431965926,1.431965926
El Salvador,1954,3572.147618086,3569.00550088,1.571058603,1.571058603
El Salvador,1955,3818.170057913,3814.808705103,1.680676405,1.680676405
El Salvador,1956,4070.1954084109993,4066.614819993,1.790294209,1.790294209
El Salvador,1957,21517.583219256,21513.261587310004,2.160815973,2.160815973
El Salvador,1958,50160.54772559999,50155.04242853999,2.75264853,2.75264853
El Salvador,1959,55642.69125454401,55636.82777276,2.931740892,2.931740892
El Salvador,1960,82195.95790719202,82189.67767278002,3.140117206,3.140117206
El Salvador,1961,96452.93105655,96446.22656746,3.3522445450000005,3.3522445450000005
El Salvador,1962,100186.246447284,100179.17591162,3.535267832,3.535267832
El Salvador,1963,104096.68426419202,104089.13678844202,3.773737875,3.773737875
El Salvador,1964,116980.866527301,116972.107108893,4.379709204,4.379709204
El Salvador,1965,112010.532703954,112002.24789417,4.142404892,4.142404892
El Salvador,1966,135104.26867609803,135095.65603019,4.3063229540000005,4.3063229540000005
El Salvador,1967,110840.063933316,110831.22034709,4.421793113,4.421793113
El Salvador,1968,98853.919349972,98844.51553899,4.701905491000001,4.701905491000001
El Salvador,1969,100899.848718766,100889.75348807,5.047615348000001,5.047615348000001
El Salvador,1970,106455.7549624426,106444.879095157,5.437933642799999,5.437933642799999
El Salvador,1971,96278.619645362,96267.35953807,5.630053646,5.630053646
El Salvador,1972,94710.004349258,94698.454093556,5.775127851,5.775127851
El Salvador,1973,127435.87022645278,127422.650970957,6.609627747899999,6.609627747899999
El Salvador,1974,72547.09092709118,72536.98201329798,5.0544568966,5.0544568966
El Salvador,1975,79343.23465581339,79333.384768509,4.9249436522,4.9249436522
El Salvador,1976,59527.3502264826,59520.221711872,3.5642573053000004,3.5642573053000004
El Salvador,1977,49986.5651059012,49979.925638115004,3.3197338931000004,3.3197338931000004
El Salvador,1978,95212.65231519402,95204.89004424204,3.8811354760000008,3.8811354760000008
El Salvador,1979,74391.63334855202,73187.95690941002,1200.016119499,3.660319643
El Salvador,1980,30401.2724252054,29869.425583569,529.6987192017001,2.1481224347
El Salvador,1981,80237.77019849201,77178.79424584,3056.5137942259994,2.462158426
El Salvador,1982,68074.870982631,64031.37461872499,4041.593098501,1.903265405
El Salvador,1983,49592.22665523099,45826.85692245099,3763.0595463,2.31018648
El Salvador,1984,120869.945726262,108113.404794354,12753.970612449002,2.5703194590000007
El Salvador,1985,62034.49724693898,55819.061722867984,6211.305001444998,4.130522626
El Salvador,1986,73928.564535344,65695.253666022,8228.883556591998,4.42731273
El Salvador,1987,65931.7274657822,58594.870161349,7333.434056303599,3.4232481296
El Salvador,1988,61111.675353112005,51769.373958096,9338.313455318,3.987939698
El Salvador,1989,63946.486066638994,52415.89411677199,11526.149040101,4.442909766
El Salvador,1990,50129.077524133005,40796.845710942005,9327.376837338998,4.854975852
El Salvador,1991,49270.797477441,39933.579062472,9331.124177102,6.094237867
El Salvador,1992,47053.15518955401,37797.73859755201,9248.811398001,6.605194001
El Salvador,1993,65984.328227833,49896.54121864,16081.654846903004,6.13216229
El Salvador,1994,72841.61218941101,55321.42115787501,17510.874506000007,9.316525536
El Salvador,1995,85000.142478734,62133.04692756,22857.9122633,9.183287873999998
El Salvador,1996,103300.37688839996,73086.97335957998,30206.224698901,7.178829918999999
El Salvador,1997,77314.74172117001,56953.655633980015,20352.2163282,8.869758990000001
El Salvador,1998,75990.63859675999,53874.38258730999,22110.494744201,5.761265249000001
El Salvador,1999,50763.454530688,37578.83310959,13178.463561199998,6.157859898
El Salvador,2000,40941.511094097,31610.34043159,9324.520946801,6.649715706
El Salvador,2001,46942.54628080501,37258.77270989001,9675.616522301,8.157048613999999
El Salvador,2002,66582.06020750101,57748.59175584901,8824.6834107,8.785040952
El Salvador,2003,54300.66112636399,44863.16781668899,9429.224126800998,8.269182874
El Salvador,2004,62783.676395714,54923.978293368,7851.512027201004,8.186075145
El Salvador,2005,66350.92777695399,60197.02633879,6144.811641401,9.089796763
El Salvador,2006,48306.36384875799,43206.73636765399,5091.051348801999,8.576132302
El Salvador,2007,56584.27051633999,50473.95629858999,6100.6085285,9.70568925
El Salvador,2008,56452.820617937,50443.236792483,5996.460525602,13.123299852
El Salvador,2009,52103.61467114499,47360.69972377199,4728.937159799001,13.977787574
El Salvador,2010,34999.021168534004,30120.179857191,4870.851700802001,7.989610541
